name	common	Ren_RNASEQ
NM_009897	Ckmt1	5.63043
NM_178795	Ppip5k1	1.802005
NM_032393	Mtap1a	0.859212
NM_153075	Catsper2	0.3626395
NM_030234	Wdr76	8.86015
NM_011354	Serf2	15.2168
NM_026318	2310003F16Rik	52.16225
NM_026220	Mfap1a	5.71141
NM_001081975	Mfap1b	6.01227
NM_145973	Ell3	3.969375
NM_001025371	Serinc4	0.836979
NM_177054	Casc4	12.14975
NM_199038	Casc4	0
NM_008545	Mageb3	0.0250404
NM_144545	Eif3j	18.8865
NM_212450	Ctdspl2	10.39345
NM_080510	Trim69	0
NM_026251	Patl2	0.7178095
NM_009735	B2m	28.2721
NM_146126	Sord	6.709045
NM_145395	Duoxa1	0
NM_025777	Duoxa2	0.0191507
NM_177610	Duox2	0
NM_001013829	Shf	0.7427555
NM_172980	Slc28a2	0
NM_001085518	Gm14085	0.0163037
NR_027919	Bambi-ps1	0.218844
NM_011774	Slc30a4	2.51277
NR_030547	Mir147	0
NM_001004174	AA467197	4.979035
NM_021507	Sqrdl	0
NM_019788	Pldn	5.548765
NR_027888	Sqrdl	0.221001
NM_001162503	Sqrdl	0
NM_199239	Sema6d	0
NM_199238	Sema6d	0.050671
NM_172537	Sema6d	0
NM_199240	Sema6d	0.066237
NM_199241	Sema6d	0
NM_010852	Myef2	12.6154
NM_001162934	Ctxn2	0
NM_001162418	Myef2	11.324775
NM_001162417	Myef2	3.417695
NM_023595	Dut	8.432145
NM_001159646	Dut	6.324525
NM_199022	Shc4	0.08326595
NM_025613	Eid1	2.852465
NM_009939	Cops2	28.96515
NM_008008	Fgf7	0.0652813
NM_026981	Dtwd1	5.213425
NM_011978	Slc27a2	2.5497
NM_008230	Hdc	0.0116299
NM_019729	Usp8	17.9383
NM_029163	Usp50	0.04908455
NM_021450	Trpm7	5.65162
NM_001164325	Trpm7	11.54895
NM_026678	Blvra	3.809055
NM_144818	Ncaph	20.859
NM_001163528	Itpripl1	1.243703
NM_001163527	Itpripl1	0.998993
NM_175145	Tmem127	6.2958
NM_139308	Stard7	10.1706
NM_025296	Ciao1	6.524165
NM_177214	Snrnp200	35.8572
NM_198630	1810024B03Rik	0.0700093
NM_172539	Astl	0.0360958
NM_009633	Adra2b	0.5718035
NM_001081089	Gpat2	0.427661
NM_029629	Fahd2a	2.73267
NM_010090	Dusp2	0.311579
NM_178047	Prom2	0.383412
NM_138750	Prom2	0
NM_001111331	Kcnip3	0.335597
NM_019789	Kcnip3	0.082076
NM_010762	Mal	1.08712
NM_029963	Mrps5	17.17075
NM_001171187	Mal	0.206162
NM_016902	Nphp1	2.359995
NM_009772	Bub1	23.65475
NR_015476	1500011K16Rik	4.85206
NM_001113179	Bub1	3.779175
NM_009754	Bcl2l11	0
NM_207681	Bcl2l11	1.540825
NM_207680	Bcl2l11	8.794635
NR_028591	Gm14005	2.238395
NM_028248	Tmem87b	4.35618
NM_020594	Zc3h8	3.371165
NM_025395	Chchd5	9.77773
NM_027192	Ttl	1.81231
NM_009086	Polr1b	10.60442
NM_015747	Slc20a1	34.4721
NM_001159593	Slc20a1	14.73395
NM_008361	Il1b	0.02297505
NM_010554	Il1a	0.2607895
NR_015474	Gm14047	0.0218395
NM_177653	F830045P16Rik	0
NM_007547	Sirpa	1.45529
NM_018863	Pdyn	0
NR_029452	4932416H05Rik	0.7742625
NM_009374	Tgm3	0.07608545
NM_177726	Tgm6	0
NM_009225	Snrpb	55.4349
NM_001033197	AU015228	1.64987
NR_028528	Snord57	32.9145
NR_028547	Snord110	6.4185
NM_130884	Idh3b	31.34065
NM_024193	Nop56	40.45925
NM_001114541	Fam113a	1.19309
NM_029375	1700020A23Rik	0.0527785
NM_025753	4933425O20Rik	0.2041925
NM_030559	Vps16	9.403515
NM_019696	Cpxm1	2.34433
NM_001163483	1700020A23Rik	0
NM_178762	Fam113a	2.84541
NM_009732	Avp	0
NM_011025	Oxt	0
NM_207207	Mrps26	3.87163
NM_001146084	Fastkd5	0.73156
NM_025922	Itpa	12.01155
NM_001081162	Slc4a11	6.538935
NM_029832	Ddrgk1	7.65171
NM_197945	Prosapip1	0.71396
NM_198176	Fastkd5	6.166425
NR_024097	Gm14057	0.875892
NR_015523	A730017L22Rik	0.1207543
NM_033615	Adam33	0
NM_001136063	Gfra4	0.03139155
NM_011426	Siglec1	0.0359761
NM_001163529	Adam33	0.0268765
NM_026091	1700037H04Rik	20.0649
NM_027641	Spef1	0.381476
NM_028306	Hspa12b	0.5324675
NM_023117	Cdc25b	3.364435
NM_007682	Cenpb	5.83295
NM_027129	2310035K24Rik	1.56817
NM_001111075	Cdc25b	2.782125
NR_029755	Mir103-2	0
NM_178607	Rnf24	2.001915
NM_153501	Pank2	10.124545
NM_013460	Adra1d	0.0589439
NM_001166206	Erv3	0.28451
NR_029381	5330413P13Rik	0.0244097
NM_011170	Prnp	13.52715
NM_023043	Prnd	0.428103
NM_175445	Rassf2	0.9757185
NM_001126338	Prnd	0.02769945
NM_018824	Slc23a2	3.642635
NM_001141971	5730494N06Rik	4.333395
NM_027478	5730494N06Rik	2.28859
NM_011045	Pcna	68.3477
NM_144944	Prokr2	0.1276995
NR_028286	1700026D11Rik	0
NM_007694	Chgb	0.01011925
NM_175113	Trmt6	11.83655
NM_028637	1110034G24Rik	1.578745
NM_198029	Fermt1	2.56344
NM_001024385	Crls1	7.315665
NM_025646	Crls1	5.74295
NM_177303	Lrrn4	5.56957
NM_007553	Bmp2	0.362283
NM_029148	Tmx4	2.944565
NR_015544	9630028H03Rik	0
NM_029530	6330527O06Rik	0
NM_175667	Ankrd5	0.03358935
NM_013822	Jag1	2.251915
NM_001025431	Btbd3	2.64095
NM_145534	Btbd3	0.4202485
NM_001126490	Ism1	0.0705675
NM_027093	2310003L22Rik	1.994095
NM_001172160	Flrt3	0.4895735
NM_178382	Flrt3	1.79377
NM_021335	Snrpb2	23.1594
NM_020595	Otor	0
NM_019771	Dstn	165.6015
NM_133626	Rrbp1	11.791135
NM_001044750	Banf2	0
NM_207275	Banf2	0
NM_024225	Snx5	71.7474
NM_026924	Ovol2	2.770095
NM_028984	8430406I07Rik	8.785205
NM_152947	Ovol2	0.2060095
NR_030762	Snord17	0
NM_001164813	Pet117	0
NM_181417	Csrp2bp	7.51889
NM_001166640	Csrp2bp	0
NM_015754	Rbbp9	8.736225
NM_029763	Polr3f	4.388945
NM_019787	Sec23b	18.2348
NM_001033297	Gm561	4.379545
NM_025490	1700010M22Rik	0
NM_001037929	Gm14092	0
NR_033220	BC039771	0.2963485
NM_001141965	Naa20	12.658725
NM_026425	Naa20	3.4045
NM_175280	4930529M08Rik	0.147177
NM_016889	Insm1	0.2786985
NM_001033298	Plk1s1	3.962245
NM_023504	Nkx2-4	0.02862715
NM_011917	Xrn2	32.1292
NM_010919	Nkx2-2	0.04187395
NM_001077632	Nkx2-2	0
NM_010446	Foxa2	0.187499
NM_009219	Sstr4	0
NM_009378	Thbd	0.40524
NM_010740	Cd93	0.0300174
NM_019761	Nxt1	8.351725
NM_001110159	Nxt1	1.932375
NM_177655	Cstl1	0.0499802
NM_009978	Cst8	0
NM_030135	8030411F24Rik	0
NM_030059	Cst11	0
NM_028986	Gzf1	6.79804
NM_019632	Napb	0.8509615
NM_027054	Cst12	0
NM_009979	Cst9	0
NM_009976	Cst3	84.61655
NM_027024	Cst13	0
NM_029960	9230104L09Rik	0
NM_021405	Cst10	0
NM_001142411	Gm4979	1.38411
NM_001145863	Gm14139	2.50623
NM_027017	3300002I08Rik	0.64761
NM_001142410	Gm14124	2.999345
NM_001034900	Zfp345	1.97632
NM_009977	Cst7	0.03098365
NM_027977	2310001A20Rik	2.101
NM_054068	Vsx1	0.03181595
NM_172117	Entpd6	7.227165
NM_024465	Abhd12	5.12754
NM_153781	Pygb	8.4967
NM_207204	Ninl	3.814925
NM_001163476	Gins1	0.651015
NM_027014	Gins1	11.2907
NM_001097977	Gm14151	0
NM_008019	Fkbp1a	79.01655
NM_198655	4921509C19Rik	0
NM_198326	Nsfl1c	20.1601
NM_198214	Snph	0.2274285
NM_145535	Sdcbp2	0.4342725
NM_001114677	Gm14160	0.03352235
NM_001160363	5430405G05Rik	0.04057495
NM_212446	Psmf1	4.42316
NM_009641	Angpt4	0.1339345
NM_001040689	Rspo4	0.161191
NM_027172	2310046K01Rik	0.7240845
NM_146127	Fam110a	3.793445
NM_028666	Fam110a	0.271837
NM_001164819	2310046K01Rik	0
NM_001164820	2310046K01Rik	0
NM_029688	Srxn1	5.596545
NM_009328	Tcf15	2.43567
NM_001083921	Rbck1	8.42318
NM_024196	Tbc1d20	7.46763
NM_007788	Csnk2a1	43.02745
NM_175093	Trib3	2.67829
NM_019705	Rbck1	1.206005
NM_177656	6820408C15Rik	0.0510106
NM_011438	Sox12	8.70617
NM_175126	Zcchc3	7.242275
NM_001037933	Defb23	0
NM_001009948	Nrsn2	0.268736
NM_145157	Defb19	0
NM_001039120	Defb26	0
NM_001037752	Defb45	0
NM_207276	Defb21	0
NM_001002791	Defb22	0
NM_001001444	Defb29	0
NM_010376	H13	1.2186155
NM_025543	Mcts2	10.11541
NM_009047	Rem1	0.219398
NM_001159552	H13	3.26481
NM_010495	Id1	5.85939
NM_001159553	H13	2.238355
NM_001039122	Defb25	0
NM_001159551	H13	1.856285
NM_009743	Bcl2l1	17.274
NM_053091	Cox4i2	0.319911
NM_010226	Foxs1	0.0210953
NM_145744	Dusp15	0
NM_029064	Ttll9	0.1410559
NM_001159376	Dusp15	0.0462247
NM_001081044	Mylk2	0.03006505
NM_145536	BC020535	0
NM_178939	Pdrg1	6.428995
NM_001011732	Xkr7	0.0326934
NM_133847	Tm9sf4	10.31081
NM_198617	Tspyl3	0.7760275
NM_018807	Plagl2	3.96999
NM_008444	Kif3b	4.60199
NM_001001986	8430427H17Rik	1.087425
NM_133850	Commd7	2.08201
NM_007896	Mapre1	17.7606
NM_025631	Bpil1	0
NM_029599	Sun5	0
NM_199303	Bpil3	0
NM_001034875	Gm1006	0
NM_008953	Psp	0
NM_001080811	Gm5840	0
NM_025990	2310021H06Rik	0
NM_011126	Plunc	0
NM_028528	1700058C13Rik	0
NM_175167	4833413D08Rik	0.06240355
NM_153418	U46068	0
NM_144890	BC018465	0.267581
NM_001012392	U46068	0
NM_025876	Cdk5rap1	4.63236
NM_009228	Snta1	3.316035
NM_029305	1700003F12Rik	0.2379695
NM_021546	Necab3	0.9359115
NM_007891	E2f1	8.404815
NM_001171640	1700007I08Rik	0.3136675
NM_029362	Chmp4b	32.10965
NM_199304	Zfp341	1.205895
NM_021534	Pxmp4	2.862865
NM_026030	Eif2s2	126.658
NM_016661	Ahcy	16.1067
NM_015770	a	0.03996525
NM_008395	Itch	8.65904
NM_025735	Map1lc3a	14.63915
NM_025947	Dynlrb1	58.8241
NR_030475	Mir695	0
NM_001004721	Pigu	8.469125
NM_019825	Ncoa6	5.192665
NM_178111	Trp53inp2	6.37087
NM_019811	Acss2	1.626905
NM_008180	Gss	2.89242
NM_019828	Trpc4ap	10.82167
NM_001163452	Trpc4ap	4.95677
NM_145537	Edem2	4.576525
NM_011171	Procr	1.572905
NM_027788	Fam83c	0.1125643
NM_010808	Mmp24	0.079672
NR_015528	BC029722	3.5885
NM_010579	Eif6	16.1144
NM_008383	Cep250	0.78764
NM_025516	Ergic3	14.8577
NM_008109	Gdf5	0.02636225
NM_001129999	Cep250	1.024
NM_001145351	6430550D23Rik	0.237221
NM_001145352	6430550D23Rik	0.162536
NM_177217	Cep250	1.61414965
NM_001130000	Cep250	1.29681555
NM_139151	Spag4	0.836999
NM_025946	Romo1	1.709405
NM_001164217	Romo1	14.7623
NM_170590	Cpne1	18.41995
NM_001164216	Romo1	0
NM_170588	Cpne1	0
NM_001164215	Romo1	0
NM_029397	Rbm12	17.7277
NM_001136556	Fer1l4	0.03356585
NM_170598	Rbm12	0
NM_010911	Nfs1	6.570245
NR_024329	2900097C17Rik	9.60631
NM_027585	4921517L17Rik	0.6224005
NM_020255	Scand1	6.657315
NM_026661	0610011L14Rik	2.299505
NM_001164818	0610011L14Rik	1.3062635
NM_001042488	Dlgap4	0
NM_001042487	Dlgap4	6.748325
NM_172118	Myl9	4.169225
NM_026124	1110008F13Rik	25.49095
NM_029983	Sla2	0.068941
NM_173396	Tgif2	4.77258
NR_015591	5430405H02Rik	1.0728475
NR_027914	5430405H02Rik	2.821545e-09
NM_025853	Dsn1	6.746675
NM_018851	Samhd1	8.26968
NM_001139520	Samhd1	2.05921
NM_019642	Rpn2	45.92425
NM_001039557	4922505G16Rik	0.07619145
NM_026968	Manbal	10.70405
NM_180960	Nnat	9.19045
NM_010923	Nnat	6.79669
NM_016916	Blcap	8.694115
NM_198627	Vstm2l	0.06294925
NM_027434	Rprd1b	5.530765
NM_009373	Tgm2	5.589665
NM_001131021	D630003M21Rik	0.06168465
NM_177657	D630003M21Rik	0.03106565
NM_177850	Bpi	0.0155458
NR_015463	9430008C03Rik	6.8167
NR_027887	9430008C03Rik	0
NM_008489	Lbp	0.0702034
NM_145635	Adig	0
NM_177658	Ralgapb	8.88975
NM_175419	Actr5	3.325225
NM_009508	Slc32a1	0.0414573
NM_001145015	Arhgap40	0.03009665
NM_153089	Ppp1r16b	0.4558665
NM_001159662	Ppp1r16b	0.3744405
NM_145742	Dhx35	7.690745
NM_001033411	Gm826	0
NM_010658	Mafb	0.095615
NM_009408	Top1	38.20185
NM_022883	Lpin3	1.554775
NM_182840	Emilin3	0.1959105
NM_026499	Srsf6	33.58585
NM_026630	Gtsf1l	9.191525
NM_008652	Mybl2	53.32665
NM_172150	Ift52	10.47785
NM_013731	Sgk2	0.172174
NM_173397	Fitm2	1.25258
NR_028122	2310001K24Rik	0.09037857
NM_025699	3230401D17Rik	6.93878
NM_144891	Gdap1l1	0.348765
NM_029512	Ttpal	0
NM_008261	Hnf4a	0.006346
NM_001099331	R3hdml	0.02527965
NM_181734	Ttpal	1.84013
NR_027970	0610008F07Rik	0.036252
NM_001164055	Pkig	1.875455
NM_001164053	Pkig	0.363549
NR_028113	0610039K10Rik	0.0368297816
NM_007398	Ada	2.204855
NM_001039391	Pkig	1.013164
NM_011106	Pkig	0.2971185
NM_012032	Serinc3	25.38525
NM_001039390	Pkig	0.415775
NM_016873	Wisp2	0.2781075
NM_001030292	Kcnk15	0.02954255
NM_025996	Tomm34	20.7979
NM_001114079	Pabpc1l	0.257546
NM_138684	Wfdc12	0
NM_008435	Kcns1	0.0643184
NM_173377	Svs3b	0
NM_138685	Wfdc15b	0
NM_017390	Semg1	0
NM_001045554	Wfdc15b	0
NM_183271	Wfdc15a	0
NM_145369	Wfdc5	0
NM_009301	Svs5	0
NM_021363	Svs3a	0
NM_013592	Matn4	0.284877
NM_013679	Svs6	0
NM_011414	Slpi	0.335487
NM_025575	Sys1	4.276515
NM_001048229	Dbndd2	0.103805
NM_001048228	Dbndd2	0.065753
NM_026797	Dbndd2	0.401537
NM_133779	Pigt	12.042
NM_011521	Sdc4	57.6989
NM_001048227	Dbndd2	0.153208
NM_026323	Wfdc2	30.0986
NM_001080550	Wfdc8	0
NM_001012725	Wfdc6b	0
NM_029325	Spinlw1	0
NM_001160414	Wfdc9	0
NM_001033240	Wfdc6a	0.0344837
NM_001039501	Wfdc10	0
NM_001012723	Wfdc16	0
NM_009394	Tnnc2	0.827954
NM_027961	Wfdc3	0.18244825
NM_030058	Spint4	0
NM_001012704	Wfdc13	0.1340255
NM_133924	Snx21	2.512395
NM_133763	Dnttip1	6.998285
NM_026785	Ube2c	64.47675
NM_001040055	Gm14316	0
NM_178375	Zswim3	3.41957
NM_199027	Zfp335	2.801855
NM_001082974	Neurl2	0.3750135
NM_008906	Ctsa	2.001665
NM_028028	Zswim1	10.61398
NM_011125	Pltp	10.73365
NM_029370	1700020C07Rik	0.1802193
NM_146129	Pcif1	6.60054
NM_001038492	Ctsa	9.30293
NM_020333	Slc12a5	0.1939525
NM_144892	Ncoa5	5.165395
NM_013599	Mmp9	0.829238
NM_207705	Elmo2	0.3363395
NM_144893	Slc35c2	5.726525
NM_029021	4833422F24Rik	0.06089965
NM_001005425	Zfp663	0
NM_178411	Zfp334	3.20688
NM_130451	Slc2a10	0.0777506
NM_001007581	2810408M09Rik	2.375345
NM_008679	Ncoa3	21.10505
NR_015558	5031425F14Rik	0
NM_001085495	Arfgef2	4.887005
NM_023815	Trp53rk	0.7129585
NM_011490	Stau1	7.34891
NM_001109906	Stau1	6.26225
NM_001109905	Stau1	0
NM_023565	Cse1l	57.09765
NR_028540	Snord12	5.8664
NM_001081005	1500012F01Rik	44.288
NM_001033196	Znfx1	2.181775
NM_008968	Ptgis	2.23451
NM_019835	B4galt5	5.99326
NM_170756	Spata2	3.21028
NM_011427	Snai1	1.73706
NM_030743	Rnf114	18.0071
NM_023230	Ube2v1	10.2455
NM_145538	Tmem189	7.6176
NM_009883	Cebpb	2.84499
NR_015500	A530013C23Rik	0
NM_001080708	Fam65c	0.2838755
NM_009628	Adnp	35.45375
NM_021409	Pard6b	15.5877
NM_001160330	Mocs3	0.928845
NM_010072	Dpm1	8.18063
NM_001081134	Kcng1	0.210338
NM_010899	Nfatc2	0.975068
NM_001037178	Nfatc2	0
NM_001037177	Nfatc2	0.480607
NM_001136073	Nfatc2	0.4191825
NM_201395	Sall4	0
NM_175303	Sall4	22.5974
NM_201396	Sall4	20.279
NM_009564	Zfp64	7.08071
NM_001159683	Zfp217	7.262405
NM_001033299	Zfp217	4.244165
NM_001164369	Bcas1	0.371354
NM_029815	Bcas1	0
NM_001110152	Pfdn4	0
NM_009996	Cyp24a1	0.00839075
NM_001013369	Pfdn4	30.51595
NR_027825	4930470P17Rik	0
NM_175631	Cbln4	0.0960083
NM_008561	Mc3r	0
NM_025912	2010011I20Rik	1.919665
NM_024199	Cstf1	15.67135
NM_011497	Aurka	40.65915
NM_029608	1700029J11Rik	0.26877
NM_001039560	Gcnt7	0
NM_025542	2410001C21Rik	7.25779
NM_009335	Tcfap2c	22.77435
NM_001159696	Tcfap2c	3.040065
NM_175112	Rae1	22.53885
NM_012046	Spo11	0
NM_019547	Rbm38	14.32695
NM_001083960	Spo11	0.145178
NM_001083959	Spo11	0
NM_011044	Pck1	0
NM_001081387	Ctcfl	0.037916
NM_022995	Pmepa1	4.20044
NM_021394	Zbp1	0.9576055
NM_001139519	Zbp1	0.270791
NM_028158	1700021F07Rik	0
NM_024436	Rab22a	6.4794
NM_019806	Vapb	5.89662
NM_001102423	Stx16	8.148065
NM_001102425	Stx16	3.85847
NM_213733	Npepl1	6.693715
NM_001077510	Gnas	39.8017
NM_019690	Gnas	4.73414
NM_201616	Gnas	37.59205
NR_003258	Gnas	27.01975
NR_002846	Nespas	3.88583
NM_020580	Th1l	13.98725
NM_025531	Slmo2	14.7471
NM_022325	Ctsz	17.19705
NM_025983	Atp5e	74.27185
NM_001080971	Tubb1	0.06438095
NM_001099328	Zfp831	0.00593002
NM_001085546	LOC664987	0.5942365
NM_001099308	Gm14391	0.07920105
NM_001164689	Gm6710	0.1154392
NM_001099327	100043387	0.1077783
NM_001162922	2810021G02Rik	0.4097855
NM_001085501	Ppp1r3d	0.13895375
NM_198656	Cdh26	0.0095662
NM_001081289	9030418K01Rik	0.572214
NM_178750	Ss18l1	1.78536
NM_011969	Psma7	62.0478
NM_177727	Lsm14b	14.0387
NM_001083328	Gtpbp5	0
NM_028422	Gtpbp5	0.316719
NM_001083329	Gtpbp5	0
NM_181424	Gtpbp5	2.57009
NM_144500	Osbpl2	4.314095
NM_019822	Adrm1	11.5482
NM_001081171	Lama5	26.27885
NM_133849	Hrh3	0.0603518
NM_145851	Cables2	3.317185
NM_008093	Gata5	0.0730075
NM_173031	BC066135	0.448868
NM_025587	Rps21	154.346
NM_148933	Slco4a1	2.93503
NR_029901	Mir133a-2	0
NR_029528	Mir1-1	0
NM_028479	1600027N09Rik	3.258725
NM_018766	Ntsr1	0.02263325
NM_031373	Ogfr	9.29335
NM_183161	Slc17a9	3.956575
NM_175551	Dido1	3.52231
NM_177852	Dido1	2.8285
NM_011805	Dido1	10.99885
NM_029607	2310003C23Rik	15.72895
NM_178254	Tcfl5	8.86909
NM_080641	Bhlhe23	0
NM_021426	Nkain4	0.462278
NM_145760	Arfgap1	6.51061
NM_001163247	Birc7	0.195194
NM_173761	Ythdf1	24.95645
NM_001141933	Nkain4	1.2460975
NR_029538	Mir124a-3	0
NM_001006679	Kcnq2	0
NM_001006668	Kcnq2	0
NM_001006674	Kcnq2	0.02669895
NM_015730	Chrna4	0.1877785
NM_001006675	Kcnq2	0.02971105
NM_001006669	Kcnq2	0
NM_010611	Kcnq2	0.0178591
NM_001006680	Kcnq2	0
NM_001003825	Kcnq2	0
NM_001003824	Kcnq2	0
NM_001006678	Kcnq2	0.03056325
NM_001006677	Kcnq2	0.02416095
NM_009184	Ptk6	0.002743
NM_025598	Ppdpf	7.38436
NM_011481	Srms	0.0347985
NM_183162	BC006779	0.3733
NM_199312	BC051628	0.04005205
NM_007906	Eef1a2	0.11922175
NM_001001882	Rtel1	1.226485
NM_001166666	Rtel1	0.56458
NM_001165991	Arfrp1	0
NM_009133	Stmn3	0.391027
NM_001166665	Rtel1	1.25471
NM_001048148	Zgpat	1.997655
NR_030710	Rtel1	0
NM_023684	Lime1	2.37009
NM_144894	Zgpat	1.134488
NM_001166667	Rtel1	0.309868
NM_029702	Arfrp1	0.6507
NR_028585	Arfrp1	1.4991735
NM_001166668	Rtel1	0.9478255
NM_001165995	Arfrp1	0.65451
NM_001165992	Arfrp1	1.134285
NM_183181	BC050777	0.0671098
NM_025482	Tpd52l2	19.9965
NM_133701	Prpf6	20.3319
NR_027290	Uckl1os	0.4920155
NM_026765	Uckl1	4.553085
NR_027289	Uckl1os	0.326326
NM_172676	Samd10	3.808645
NM_001164597	Znf512b	2.905685
NM_009326	Tcea2	2.073565
NM_009236	Sox18	0.162485
NM_011012	Oprl1	0.0898901
NM_026446	Rgs19	8.951765
NM_199023	4930526D03Rik	0
NM_153594	Pcmtd2	5.969825
NM_025901	Polr3k	3.52504
NM_025822	Rsrc1	8.461735
NM_178594	Vtcn1	0.0432707
NM_030708	Zfhx4	0.4017385
NM_178631	Ralyl	0
NM_133218	Zfp704	5.34783
NM_001173459	LOC100038947	0.01581425
NM_001163328	Ralyl	0
NM_001146324	Hps3	0.5794955
NM_080634	Hps3	1.339475
NM_001146323	Hps3	1.215617
NM_030732	Tbl1xr1	8.440325
NM_001163008	Tnik	0.2448475
NM_138666	Nlgn1	0
NM_001163007	Tnik	0.121984
NM_013531	Gnb4	1.31658
NM_026910	Tnik	0
NM_029412	Egfem1	0
NM_001163009	Tnik	0.0569055
NM_001167748	Egfem1	0
NM_183221	Fat4	0.03695495
NM_030595	Nbea	1.15034
NM_010597	Kcnab1	0.2688165
NM_145820	Veph1	0.0300387
NM_001113419	Iqcj-schip1	0
NM_001113420	Schip1	2.717045
NM_001113421	Schip1	8.46857
NM_178726	Ppm1l	1.11114
NM_010196	Fga	0
NM_133187	Fam198b	1.8476
NM_001111048	Fga	0
NM_001110163	Pde4dip	0.1524455
NM_146133	Golph3l	9.239645
NM_029721	Snx27	12.66965
NM_001039376	Pde4dip	0
NM_001082484	Snx27	0
NM_001012306	Hsd3b3	0.0425116
NM_001161745	Hsd3b3	0
NM_001161744	Hsd3b3	0
NM_001161743	Hsd3b3	0
NM_001161742	Hsd3b3	0
NM_001039371	Slc22a15	0.1055692
NM_001163468	Phtf1	0.725405
NM_001081320	Cyb561d1	0.293229
NM_198658	Nr1h5	0
NM_001163467	Phtf1	2.034565
NM_028061	Cyb561d1	0.667289
NM_001163469	Phtf1	0.4007665
NM_201619	Nr1h5	0
NM_013629	Phtf1	1.68371
NM_201622	Nr1h5	0
NM_144902	Slc35a3	6.809155
NM_170778	Dpyd	0.04618425
NM_133857	Usp53	4.020555
NM_001040400	Tet2	7.95193
NM_007934	Enpep	0.00657225
NM_029838	Col25a1	0.0222332
NM_198711	Col25a1	0.153038
NM_008689	Nfkb1	6.144475
NM_019571	Tspan5	4.90718
NM_007560	Bmpr1b	0.07056205
NM_172864	Wdr63	0.0089763
NM_133247	Usp33	4.959495
NM_011196	Ptger3	0.0439206
NM_011372	St6galnac3	0.812551
NM_177274	Negr1	0
NM_001039094	Negr1	0.0177797
NM_001076676	Usp33	3.89849
NM_013920	Hnf4g	0
NM_008371	Il7	0.257273
NM_025434	Mrps28	13.54315
NM_025285	Stmn2	54.42545
NM_053182	Pag1	0.46853
NM_001163579	Lrrcc1	1.206215
NM_001163580	Lrrcc1	0
NM_028915	Lrrcc1	2.80264
NM_001163330	Ralyl	0
NM_001163329	Ralyl	0
NM_001081687	Gm5150	0
NM_007825	Cyp7b1	0.5801055
NM_021560	Bhlhe22	0.1171432
NM_008802	Pde7a	11.86005
NM_001122759	Pde7a	3.242235
NM_013755	Gyg	9.72134
NM_001163387	Nlgn1	0
NM_178772	Nceh1	3.4245
NM_007900	Ect2	37.2443
NM_029150	Spata16	0
NM_027583	Spata16	0
NM_173182	Fndc3b	7.50903
NM_001164437	Tmem212	0
NM_008875	Pld1	0.1116535
NM_001164056	Pld1	0.99619
NM_026517	Rpl22l1	63.84645
NM_021442	Mecom	0
NM_007963	Mecom	0.0200479
NM_001165956	Phc3	0
NM_001165954	Phc3	3.05225
NM_153421	Phc3	0
NM_001165955	Phc3	0
NM_008857	Prkci	35.33935
NM_027941	Lrrc34	9.21206
NM_172861	Slc7a14	0.0162832
NM_028231	Kcnmb2	0.00947445
NM_009517	Zmat3	29.9657
NM_025316	Ndufb5	26.269
NM_021483	Pex5l	0
NM_001163516	Pex5l	0.02905515
NM_001013024	Usp13	1.0415255
NM_008053	Fxr1	64.40985
NM_001113188	Fxr1	12.0221
NM_001113189	Fxr1	23.1756
NR_015580	Sox2ot	0.479365
NM_178418	Ccdc144b	0
NM_019510	Trpc3	0.0247601
NM_021343	Spata5	9.33514
NM_198657	Gm5148	9.171705
NM_172679	4932438A13Rik	5.733335
NM_001163511	Spata5	0
NM_028140	Mfsd8	1.16583
NM_175515	Intu	1.794275
NM_001040399	Larp1b	4.34815
NM_001130186	Phf17	1.833725
NM_001099785	D3Ertd751e	0.0975895
NM_172303	Phf17	0
NM_001130185	Phf17	2.89113
NM_001130184	Phf17	26.25235
NM_028667	D3Ertd751e	0.692479
NM_027271	D3Ertd751e	0.1963945
NM_001098171	Pcdh10	0
NM_001098170	Pcdh10	0
NM_011990	Slc7a11	2.61087
NM_023502	Elf2	12.80075
NM_053089	Naa15	28.70545
NM_001004176	Maml3	1.79436
NM_172862	Frem2	7.102835
NM_175386	Lhfp	2.931675
NM_016984	Trpc4	0
NM_019978	Dclk1	0
NM_001144988	Spg20	0
NM_001111052	Dclk1	0
NM_001144987	Spg20	0.374292
NM_144895	Spg20	6.7523
NM_001111051	Dclk1	0.188248
NM_001111053	Dclk1	0.07719065
NM_011883	Rnf13	1.5246725
NM_133784	Wwtr1	9.53494
NM_001113413	Rnf13	6.21461
NM_001168281	Wwtr1	2.830515
NM_030685	Serp1	25.18745
NM_177855	Med12l	2.20798
NM_020007	Mbnl1	3.34842
NM_001081295	4631416L12Rik	2.16729
NM_177346	Gpr149	0.02571935
NM_183191	Plch1	0.793061
NM_008604	Mme	16.39895
NM_001104619	Vmn2r6	0.002289875
NR_003962	Vmn2r-ps11	0
NM_001166659	Lekr1	0.0537805
NM_028357	Veph1	0.0061952
NM_138591	Gfm1	17.28775
NM_177585	Iqcj	0
NM_013928	Schip1	7.49213
NM_133786	Smc4	56.4543
NM_001081137	Sis	0
NM_172515	Zbbx	0.0240463
NM_009250	Serpini1	1.205185
NM_175193	Golim4	3.25873
NM_178673	Fstl5	0
NM_025794	Etfdh	7.01781
